step,depth,i
276,17,7.68171e-05
276,18,4.70146e-05
276,19,3.75722e-06
276,20,1e-08
277,15,7.24563e-07
277,16,1.12631e-05
277,17,7.76231e-05
277,18,4.88494e-05
277,19,4.03115e-06
277,20,1e-08
278,15,6.90551e-07
278,16,1.10703e-05
278,17,7.84549e-05
278,18,5.07609e-05
278,19,4.26091e-06
278,20,1e-08
279,15,6.58114e-07
279,16,1.08804e-05
279,17,7.92929e-05
279,18,5.26812e-05
279,19,4.55622e-06
280,15,6.27181e-07
280,16,1.06934e-05
280,17,8.01268e-05
280,18,5.46717e-05
280,19,4.86927e-06
281,15,5.97681e-07
281,16,1.04991e-05
281,17,8.10166e-05
281,18,5.67059e-05
281,19,5.21117e-06
281,20,1e-08
282,15,5.6955e-07
282,16,1.02878e-05
282,17,8.19126e-05
282,18,5.88737e-05
282,19,5.53367e-06
282,20,4e-08
283,15,5.42724e-07
283,16,1.01098e-05
283,17,8.27849e-05
283,18,6.11045e-05
283,19,5.94681e-06
283,20,4e-08
284,15,5.17144e-07
284,16,9.93443e-06
284,17,8.36431e-05
284,18,6.34255e-05
284,19,6.35808e-06
284,20,4e-08
285,15,4.92751e-07
285,16,9.7617e-06
285,17,8.45267e-05
285,18,6.57806e-05
285,19,6.78358e-06
285,20,7e-08
286,15,4.69492e-07
286,16,9.59156e-06
286,17,8.54059e-05
286,18,6.82518e-05
286,19,7.23541e-06
286,20,6e-08
287,15,4.47314e-07
287,16,9.42399e-06
287,17,8.62905e-05
287,18,7.07936e-05
287,19,7.76391e-06
287,20,7e-08
288,15,4.26167e-07
288,16,9.25893e-06
288,17,8.71904e-05
288,18,7.34664e-05
288,19,8.23383e-06
288,20,1.3e-07
289,15,4.06004e-07
289,16,9.09635e-06
289,17,8.80455e-05
289,18,7.62748e-05
289,19,8.80393e-06
289,20,1.4e-07
290,15,3.8678e-07
290,16,8.93622e-06
290,17,8.89453e-05
290,18,7.90836e-05
290,19,9.42292e-06
290,20,1.7e-07
291,15,3.68451e-07
291,16,8.7785e-06
291,17,8.98599e-05
291,18,8.20026e-05
291,19,1.00481e-05
291,20,1.78557e-07
292,15,3.50976e-07
292,16,8.62314e-06
292,17,9.07993e-05
292,18,8.50263e-05
292,19,1.07424e-05
292,20,1.97841e-07
293,15,3.34316e-07
293,16,8.47012e-06
293,17,9.17036e-05
293,18,8.8167e-05
293,19,1.14875e-05
293,20,1.87914e-07
294,15,3.18432e-07
294,16,8.3094e-06
294,17,9.26422e-05
294,18,9.14102e-05
294,19,1.22263e-05
294,20,2.5884e-07
295,15,3.0329e-07
295,16,8.16112e-06
295,17,9.35953e-05
295,18,9.4748e-05
295,19,1.31117e-05
295,20,2.80936e-07
296,15,2.88855e-07
296,16,8.01506e-06
296,17,9.45426e-05
296,18,9.8183e-05
296,19,1.39843e-05
296,20,3.04903e-07
297,15,2.75094e-07
297,16,7.8712e-06
297,17,9.5484e-05
297,18,0.00010181
297,19,1.48902e-05
297,20,3.30898e-07
298,15,2.61977e-07
298,16,7.71949e-06
298,17,9.64291e-05
298,18,0.000105563
298,19,1.58314e-05
298,20,3.8909e-07
299,15,2.49472e-07
299,16,7.58009e-06
299,17,9.72877e-05
299,18,0.000109548
299,19,1.68498e-05
299,20,4.11364e-07
300,15,2.37553e-07
300,16,7.44278e-06
300,17,9.82386e-05
300,18,0.000113533
300,19,1.795e-05
300,20,4.56362e-07
301,15,2.26192e-07
301,16,7.30753e-06
301,17,9.92025e-05
301,18,0.000117666
301,19,1.90877e-05
301,20,5.05159e-07
302,15,2.15362e-07
302,16,7.17429e-06
302,17,0.000100139
302,18,0.000121932
302,19,2.03243e-05
302,20,5.58072e-07
303,15,2.05041e-07
303,16,7.04306e-06
303,17,0.000101078
303,18,0.000126426
303,19,2.16156e-05
303,20,6.24594e-07
304,15,2e-07
304,16,6.91378e-06
304,17,0.000102039
304,18,0.000131035
304,19,2.29449e-05
304,20,6.85873e-07
305,15,2.03756e-07
305,16,6.78644e-06
305,17,0.000102972
305,18,0.000135742
305,19,2.44442e-05
305,20,7.52303e-07
306,15,1.97805e-07
306,16,6.65099e-06
306,17,0.000103906
306,18,0.00014067
306,19,2.60037e-05
306,20,8.04309e-07
307,15,1.72133e-07
307,16,6.5276e-06
307,17,0.000104811
307,18,0.000145775
307,19,2.76668e-05
307,20,8.71507e-07
308,15,1.66728e-07
308,16,6.40606e-06
308,17,0.000105756
308,18,0.000151032
308,19,2.9449e-05
308,20,9.64325e-07
309,15,1.41577e-07
309,16,6.27632e-06
309,17,0.000106722
309,18,0.000156475
309,19,3.13171e-05
309,20,1.03322e-06
310,15,1.2e-07
310,16,6.15855e-06
310,17,0.000107688
310,18,0.000162059
310,19,3.32874e-05
310,20,1.1487e-06
311,15,1.9e-07
311,16,6.04253e-06
311,17,0.000108623
311,18,0.000167857
311,19,3.54036e-05
311,20,1.30215e-06
312,15,1.82248e-07
312,16,5.92824e-06
312,17,0.000109537
312,18,0.000173907
312,19,3.7655e-05
312,20,1.44505e-06
313,15,1.74862e-07
313,16,5.81564e-06
313,17,0.00011046
313,18,0.000180118
313,19,3.99779e-05
313,20,1.56734e-06
314,15,1.57825e-07
314,16,5.70471e-06
314,17,0.00011141
314,18,0.000186481
314,19,4.24894e-05
314,20,1.68062e-06
315,15,1.3112e-07
315,16,5.59542e-06
315,17,0.000112329
315,18,0.000193044
315,19,4.51276e-05
315,20,1.81495e-06
316,15,1.24731e-07
316,16,5.48775e-06
316,17,0.000113274
316,18,0.000199779
316,19,4.79404e-05
316,20,2.01206e-06
317,15,1.18645e-07
317,16,5.38167e-06
317,17,0.000114226
317,18,0.00020675
317,19,5.09282e-05
317,20,2.20466e-06
318,15,1.12847e-07
318,16,5.27715e-06
318,17,0.000115144
318,18,0.000213934
318,19,5.40854e-05
318,20,2.46234e-06
319,15,1.07323e-07
319,16,5.17418e-06
319,17,0.000116058
319,18,0.000221356
319,19,5.73867e-05
319,20,2.75465e-06
320,15,1.02061e-07
320,16,5.07272e-06
320,17,0.000116936
320,18,0.000229072
320,19,6.09192e-05
320,20,3.02608e-06
321,15,1e-07
321,16,4.97275e-06
321,17,0.000117818
321,18,0.000236989
321,19,6.46458e-05
321,20,3.32731e-06
322,15,1e-07
322,16,4.87425e-06
322,17,0.000118684
322,18,0.000245151
322,19,6.86075e-05
322,20,3.65242e-06
323,15,8e-08
323,16,4.77719e-06
323,17,0.000119623
323,18,0.000253513
323,19,7.28072e-05
323,20,3.98247e-06
324,15,1e-07
324,16,4.68155e-06
324,17,0.000120533
324,18,0.000262219
324,19,7.71865e-05
324,20,4.33863e-06
324,21,1e-08
325,15,7e-08
325,16,4.58731e-06
325,17,0.000121416
325,18,0.000271185
325,19,8.18565e-05
325,20,4.70377e-06
325,21,2e-08
326,15,4e-08
326,16,4.49445e-06
326,17,0.000122249
326,18,0.000280431
326,19,8.67921e-05
326,20,5.08936e-06
326,21,2e-08
327,15,3e-08
327,16,4.40294e-06
327,17,0.000123072
327,18,0.000289933
327,19,9.20169e-05
327,20,5.55697e-06
327,21,2e-08
328,15,3e-08
328,16,4.31277e-06
328,17,0.000123964
328,18,0.000299593
328,19,9.75147e-05
328,20,6.08075e-06
328,21,1e-08
329,15,2e-08
329,16,4.2239e-06
329,17,0.000124804
329,18,0.000309602
329,19,0.000103321
329,20,6.58435e-06
329,21,1e-08
330,15,4e-08
330,16,4.13633e-06
330,17,0.000125601
330,18,0.000319827
330,19,0.000109562
330,20,7.18003e-06
330,21,4e-08
331,15,5e-08
331,16,4.05002e-06
331,17,0.000126365
331,18,0.00033047
331,19,0.000116024
331,20,7.79023e-06
331,21,5e-08
332,15,6e-08
332,16,3.96497e-06
332,17,0.000127164
332,18,0.00034132
332,19,0.000122895
332,20,8.40921e-06
332,21,3e-08
333,15,9e-08
333,16,3.88114e-06
333,17,0.000127927
333,18,0.000352527
333,19,0.000130114
333,20,9.11988e-06
333,21,3e-08
334,15,1.3e-07
334,16,3.79853e-06
334,17,0.000128714
334,18,0.000363995
334,19,0.000137739
334,20,9.89862e-06
334,21,1e-08
335,15,1.23429e-07
335,16,3.7171e-06
335,17,0.000129453
335,18,0.000375718
335,19,0.00014582
335,20,1.07282e-05
335,21,2e-08
336,15,1.17174e-07
336,16,3.63685e-06
336,17,0.000130184
336,18,0.000387679
336,19,0.000154398
336,20,1.16249e-05
336,21,1e-08
337,15,1.1122e-07
337,16,3.55776e-06
337,17,0.000130894
337,18,0.000399998
337,19,0.000163427
337,20,1.26213e-05
337,21,2e-08
338,15,1.05554e-07
338,16,3.4798e-06
338,17,0.000131544
338,18,0.000412757
338,19,0.000172848
338,20,1.37667e-05
338,21,3e-08
339,15,1.00161e-07
339,16,3.40297e-06
339,17,0.000132152
339,18,0.000425797
339,19,0.000182688
339,20,1.5064e-05
339,21,5e-08
340,15,1.7e-07
340,16,3.32724e-06
340,17,0.000132785
340,18,0.000439142
340,19,0.000193117
340,20,1.63395e-05
340,21,5e-08
341,15,1.61265e-07
341,16,3.25259e-06
341,17,0.000133364
341,18,0.000452745
341,19,0.000204188
341,20,1.77022e-05
341,21,6e-08
342,15,1.52954e-07
342,16,3.17901e-06
342,17,0.000133937
342,18,0.000466613
342,19,0.000215794
342,20,1.92392e-05
342,21,9e-08
343,15,1.45048e-07
343,16,3.10649e-06
343,17,0.000134453
343,18,0.000480795
343,19,0.000228059
343,20,2.08413e-05
343,21,8e-08
344,15,1.37526e-07
344,16,3.03501e-06
344,17,0.000135009
344,18,0.000495319
344,19,0.000240862
344,20,2.25651e-05
344,21,1e-07
345,15,1.3037e-07
345,16,2.96456e-06
345,17,0.000135506
345,18,0.000510043
345,19,0.000254345
345,20,2.45408e-05
345,21,1.10118e-07
346,15,1.23565e-07
346,16,2.89511e-06
346,17,0.000135921
346,18,0.000525242
346,19,0.000268434
346,20,2.66627e-05
346,21,1.31233e-07
347,15,1.17092e-07
347,16,2.82666e-06
347,17,0.000136364
347,18,0.000540589
347,19,0.000283315
347,20,2.88894e-05
347,21,1.5344e-07
348,15,1.10936e-07
348,16,2.7592e-06
348,17,0.000136741
348,18,0.000556281
348,19,0.000298927
348,20,3.12702e-05
348,21,1.76841e-07
349,15,1.05083e-07
349,16,2.6927e-06
349,17,0.000137083
349,18,0.000572276
349,19,0.000315221
349,20,3.38761e-05
349,21,1.91548e-07
350,15,1.2e-07
350,16,2.62716e-06
350,17,0.000137347
350,18,0.000588604
350,19,0.00033231
350,20,3.66561e-05
350,21,2.47683e-07
351,15,1.1362e-07
351,16,2.56257e-06
351,17,0.000137673
351,18,0.000605131
351,19,0.000350122
351,20,3.972e-05
351,21,3.16373e-07
352,15,1.07555e-07
352,16,2.49891e-06
352,17,0.000137877
352,18,0.000621974
352,19,0.000368891
352,20,4.29484e-05
352,21,3.46863e-07
353,15,1.01791e-07
353,16,2.43618e-06
353,17,0.0001381
353,18,0.000638923
353,19,0.00038861
353,20,4.642e-05
353,21,4.00307e-07
354,15,1.3e-07
354,16,2.37435e-06
354,17,0.000138218
354,18,0.000656163
354,19,0.000409183
354,20,5.01462e-05
354,21,3.67961e-07
355,15,1.22973e-07
355,16,2.31343e-06
355,17,0.000138301
355,18,0.000673681
355,19,0.000430665
355,20,5.41469e-05
355,21,4.59223e-07
356,15,1.16296e-07
356,16,2.25341e-06
356,17,0.000138388
356,18,0.000691343
356,19,0.00045307
356,20,5.84507e-05
356,21,5.53439e-07
357,15,1.09953e-07
357,16,2.19426e-06
357,17,0.000138395
357,18,0.000709221
357,19,0.000476495
357,20,6.30672e-05
357,21,6.13561e-07
358,15,1.03928e-07
358,16,2.13599e-06
358,17,0.000138322
358,18,0.000727266
358,19,0.000500927
358,20,6.80328e-05
358,21,6.79341e-07
359,15,7e-08
359,16,2.07859e-06
359,17,0.000138208
359,18,0.000745459
359,19,0.000526359
359,20,7.33419e-05
359,21,7.41273e-07
360,15,5e-08
360,16,2.02204e-06
360,17,0.00013803
360,18,0.000763798
360,19,0.000552873
360,20,7.90043e-05
360,21,8.49893e-07
361,15,4e-08
361,16,1.96635e-06
361,17,0.000137846
361,18,0.000782149
361,19,0.00058046
361,20,8.50903e-05
361,21,9.44813e-07
362,15,3e-08
362,16,1.91151e-06
362,17,0.000137547
362,18,0.000800685
362,19,0.000609103
362,20,9.16648e-05
362,21,1.06657e-06
363,15,1e-08
363,16,1.8575e-06
363,17,0.000137239
363,18,0.000819159
363,19,0.000638853
363,20,9.86721e-05
363,21,1.17859e-06
364,15,1e-08
364,16,1.80433e-06
364,17,0.000136851
364,18,0.000837742
364,19,0.000669748
364,20,0.00010609
364,21,1.36078e-06
365,15,1e-08
365,16,1.75199e-06
365,17,0.000136423
365,18,0.000856272
365,19,0.000701678
365,20,0.000114058
365,21,1.52531e-06
366,16,1.70047e-06
366,17,0.000135892
366,18,0.000874765
366,19,0.000734789
366,20,0.000122534
366,21,1.73181e-06
367,16,1.64978e-06
367,17,0.000135347
367,18,0.000893158
367,19,0.000769108
367,20,0.000131468
367,21,1.95499e-06
368,16,1.59991e-06
368,17,0.000134677
368,18,0.000911471
368,19,0.000804538
368,20,0.000141032
368,21,2.20524e-06
369,16,1.55085e-06
369,17,0.000133941
369,18,0.000929636
369,19,0.000841115
369,20,0.000151146
369,21,2.48312e-06
370,16,1.5026e-06
370,17,0.000133159
370,18,0.000947593
370,19,0.00087879
370,20,0.000161945
370,21,2.74805e-06
371,16,1.45517e-06
371,17,0.000132368
371,18,0.000965248
371,19,0.000917591
371,20,0.00017342
371,21,3.06573e-06
372,16,1.40855e-06
372,17,0.000131468
372,18,0.000982676
372,19,0.000957468
372,20,0.0001856
372,21,3.41056e-06
373,16,1.36274e-06
373,17,0.000130538
373,18,0.000999701
373,19,0.000998415
373,20,0.000198533
373,21,3.79545e-06
374,16,1.31774e-06
374,17,0.000129498
374,18,0.00101644
374,19,0.00104039
374,20,0.000212122
374,21,4.27992e-06
375,16,1.27355e-06
375,17,0.000128397
375,18,0.00103276
375,19,0.00108335
375,20,0.000226457
375,21,4.7587e-06
376,16,1.23016e-06
376,17,0.000127264
376,18,0.00104853
376,19,0.00112733
376,20,0.000241646
376,21,5.27476e-06
377,16,1.1876e-06
377,17,0.00012602
377,18,0.0010638
377,19,0.00117215
377,20,0.000257764
377,21,5.81262e-06
377,22,1e-08
378,16,1.14584e-06
378,17,0.000124685
378,18,0.00107848
378,19,0.00121791
378,20,0.000274602
378,21,6.44162e-06
378,22,2e-08
379,16,1.1049e-06
379,17,0.000123318
379,18,0.0010925
379,19,0.00126431
379,20,0.000292447
379,21,7.13129e-06
379,22,1e-08
380,16,1.06478e-06
380,17,0.000121831
380,18,0.00110588
380,19,0.00131151
380,20,0.000311067
380,21,7.96061e-06
381,16,1.02547e-06
381,17,0.000120294
381,18,0.00111848
381,19,0.00135937
381,20,0.00033057
381,21,8.79938e-06
382,16,9.86986e-07
382,17,0.000118727
382,18,0.00113026
382,19,0.00140773
382,20,0.000351048
382,21,9.64788e-06
383,16,9.49325e-07
383,17,0.000117073
383,18,0.00114118
383,19,0.00145652
383,20,0.000372528
383,21,1.05579e-05
384,16,9.1249e-07
384,17,0.000115371
384,18,0.00115124
384,19,0.00150563
384,20,0.000394911
384,21,1.16444e-05
385,16,8.76484e-07
385,17,0.000113593
385,18,0.00116033
385,19,0.00155497
385,20,0.000418202
385,21,1.28076e-05
386,16,8.41308e-07
386,17,0.000111761
386,18,0.00116842
386,19,0.00160436
386,20,0.000442596
386,21,1.39699e-05
386,22,1e-08
387,16,8.06966e-07
387,17,0.000109837
387,18,0.00117549
387,19,0.00165372
387,20,0.000467876
387,21,1.52005e-05
387,22,1e-08
388,16,7.73459e-07
388,17,0.000107863
388,18,0.00118149
388,19,0.00170283
388,20,0.000494064
388,21,1.65972e-05
388,22,3e-08
389,16,7.4079e-07
389,17,0.000105812
389,18,0.00118633
389,19,0.00175166
389,20,0.000521228
389,21,1.81009e-05
389,22,6e-08
390,16,7.08961e-07
390,17,0.000103697
390,18,0.00119006
390,19,0.00179994
390,20,0.000549344
390,21,1.97229e-05
390,22,5e-08
391,16,6.77973e-07
391,17,0.000101561
391,18,0.00119253
391,19,0.00184763
391,20,0.000578379
391,21,2.15087e-05
391,22,8e-08
392,16,6.47826e-07
392,17,9.93661e-05
392,18,0.00119381
392,19,0.00189448
392,20,0.000608237
392,21,2.34347e-05
392,22,1.4e-07
393,16,6.18521e-07
393,17,9.71364e-05
393,18,0.0011938
393,19,0.0019403
393,20,0.000639007
393,21,2.54338e-05
393,22,1.6e-07
394,16,5.90059e-07
394,17,9.4885e-05
394,18,0.0011925
394,19,0.00198496
394,20,0.000670642
394,21,2.75516e-05
394,22,2.3231e-07
395,16,5.62439e-07
395,17,9.25653e-05
395,18,0.00118979
395,19,0.00202846
395,20,0.000702969
395,21,2.98597e-05
395,22,2.45644e-07
396,16,5.35659e-07
396,17,9.02319e-05
396,18,0.00118588
396,19,0.00207029
396,20,0.000736084
396,21,3.22878e-05
396,22,2.70068e-07
397,16,5.09717e-07
397,17,8.78683e-05
397,18,0.00118061
397,19,0.00211053
397,20,0.000769739
397,21,3.49278e-05
397,22,3.55652e-07
398,16,4.8461e-07
398,17,8.54988e-05
398,18,0.00117394
398,19,0.00214899
398,20,0.000803988
398,21,3.77131e-05
398,22,4.2515e-07
399,16,4.94971e-07
399,17,8.31072e-05
399,18,0.00116598
399,19,0.00218532
399,20,0.000838778
399,21,4.06599e-05
399,22,4.99626e-07
400,16,4.72768e-07
400,17,8.0718e-05
400,18,0.00115663
400,19,0.00221952
400,20,0.000874033
400,21,4.3713e-05
400,22,5.77616e-07
401,16,4.62945e-07
401,17,7.82749e-05
401,18,0.00114604
401,19,0.00225138
401,20,0.000909612
401,21,4.6954e-05
401,22,6.7845e-07
402,16,5.05024e-07
402,17,7.58039e-05
402,18,0.00113422
402,19,0.00228069
402,20,0.000945512
402,21,5.03936e-05
402,22,7.63147e-07
403,16,4.77997e-07
403,17,7.33501e-05
403,18,0.00112114
403,19,0.00230734
403,20,0.000981554
403,21,5.39983e-05
403,22,7.91912e-07
404,16,3.94356e-07
404,17,7.08977e-05
404,18,0.00110685
404,19,0.00233122
404,20,0.00101765
404,21,5.76896e-05
404,22,8.44118e-07
405,16,4.40298e-07
405,17,6.84711e-05
405,18,0.00109136
405,19,0.00235223
405,20,0.0010536
405,21,6.16963e-05
405,22,9.09932e-07
406,16,4.20629e-07
406,17,6.60142e-05
406,18,0.00107474
406,19,0.00237022
406,20,0.00108951
406,21,6.57829e-05
406,22,9.57682e-07
407,16,4.1387e-07
407,17,6.36031e-05
407,18,0.001057
407,19,0.00238508
407,20,0.00112515
407,21,7.00457e-05
407,22,1.10991e-06
408,16,3.79972e-07
408,17,6.12009e-05
408,18,0.00103821
408,19,0.00239676
408,20,0.0011604
408,21,7.45231e-05
408,22,1.20682e-06
409,16,3.73032e-07
409,17,5.88324e-05
409,18,0.00101847
409,19,0.00240523
409,20,0.00119508
409,21,7.90645e-05
409,22,1.30639e-06
410,16,3.19035e-07
410,17,5.65112e-05
410,18,0.000997816
410,19,0.00241034
410,20,0.00122912
410,21,8.39063e-05
410,22,1.43148e-06
411,16,2.95999e-07
411,17,5.42206e-05
411,18,0.000976346
411,19,0.00241209
411,20,0.0012624
411,21,8.89768e-05
411,22,1.52458e-06
412,16,2.6e-07
412,17,5.19643e-05
412,18,0.000954058
412,19,0.00241054
412,20,0.00129486
412,21,9.40339e-05
412,22,1.70372e-06
413,16,2.7314e-07
413,17,4.97258e-05
413,18,0.000931127
413,19,0.00240556
413,20,0.00132644
413,21,9.92678e-05
413,22,1.90205e-06
414,16,2.51777e-07
414,17,4.75293e-05
414,18,0.000907609
414,19,0.00239731
414,20,0.00135684
414,21,0.000104648
414,22,2.06986e-06
415,16,2.36914e-07
415,17,4.5398e-05
415,18,0.000883459
415,19,0.00238575
415,20,0.00138602
415,21,0.000110282
415,22,2.29674e-06
416,16,2.36559e-07
416,17,4.33137e-05
416,18,0.000858928
416,19,0.00237086
416,20,0.00141388
416,21,0.000116005
416,22,2.51364e-06
417,16,2.6e-07
417,17,4.12591e-05
417,18,0.000834022
417,19,0.0023528
417,20,0.00144037
417,21,0.000121874
417,22,2.71495e-06
418,16,2.41325e-07
418,17,3.92673e-05
418,18,0.000808791
418,19,0.00233166
418,20,0.00146538
418,21,0.000127745
418,22,2.93567e-06
419,16,2.53124e-07
419,17,3.73401e-05
419,18,0.000783282
419,19,0.00230755
419,20,0.00148881
419,21,0.000133706
419,22,3.11665e-06
420,16,2.27171e-07
420,17,3.54785e-05
420,18,0.000757654
420,19,0.00228053
420,20,0.00151051
420,21,0.000139758
420,22,3.41683e-06
421,16,1.94044e-07
421,17,3.36537e-05
421,18,0.000731952
421,19,0.00225078
421,20,0.00153045
421,21,0.000146039
421,22,3.68783e-06
422,16,2e-07
422,17,3.18978e-05
422,18,0.000706248
422,19,0.00221838
422,20,0.00154868
422,21,0.000152323
422,22,3.95946e-06
423,16,1.80781e-07
423,17,3.01913e-05
423,18,0.000680614
423,19,0.00218357
423,20,0.00156496
423,21,0.000158623
423,22,4.24863e-06
423,23,1e-08
424,16,1.92118e-07
424,17,2.85453e-05
424,18,0.000655166
424,19,0.00214639
424,20,0.00157933
424,21,0.000164968
424,22,4.5708e-06
425,16,1.63988e-07
425,17,2.69803e-05
425,18,0.000629908
425,19,0.00210704
425,20,0.0015918
425,21,0.000171342
425,22,4.90732e-06
426,16,1.5e-07
426,17,2.54654e-05
426,18,0.00060493
426,19,0.00206571
426,20,0.00160228
426,21,0.000177648
426,22,5.32719e-06
427,16,1.21853e-07
427,17,2.4011e-05
427,18,0.000580198
427,19,0.00202266
427,20,0.00161076
427,21,0.000183982
427,22,5.7285e-06
428,16,1.3e-07
428,17,2.26269e-05
428,18,0.000555837
428,19,0.00197802
428,20,0.00161725
428,21,0.000190291
428,22,6.13703e-06
429,16,1.21688e-07
429,17,2.12921e-05
429,18,0.000531917
429,19,0.0019319
429,20,0.00162164
429,21,0.000196703
429,22,6.57127e-06
429,23,1e-08
430,16,1.4e-07
430,17,2.00164e-05
430,18,0.000508471
430,19,0.00188456
430,20,0.00162402
430,21,0.000203029
430,22,7.08344e-06
430,23,1e-08
431,16,1.29219e-07
431,17,1.8809e-05
431,18,0.000485587
431,19,0.0018361
431,20,0.00162434
431,21,0.000209375
431,22,7.58365e-06
431,23,3e-08
432,16,1.19178e-07
432,17,1.76583e-05
432,18,0.00046319
432,19,0.00178682
432,20,0.00162283
432,21,0.00021558
432,22,8.0735e-06
432,23,3e-08
433,16,1.09835e-07
433,17,1.65431e-05
433,18,0.000441331
433,19,0.00173685
433,20,0.0016194
433,21,0.000221611
433,22,8.66104e-06
433,23,3e-08
434,16,1.01151e-07
434,17,1.55035e-05
434,18,0.00042009
434,19,0.00168622
434,20,0.00161419
434,21,0.000227627
434,22,9.18925e-06
434,23,1e-08
435,16,6e-08
435,17,1.45067e-05
435,18,0.000399458
435,19,0.00163528
435,20,0.00160713
435,21,0.000233417
435,22,9.79572e-06
436,16,6e-08
436,17,1.3572e-05
436,18,0.000379454
436,19,0.00158419
436,20,0.00159818
436,21,0.00023941
436,22,1.03419e-05
437,16,3e-08
437,17,1.26871e-05
437,18,0.000360113
437,19,0.00153298
437,20,0.00158761
437,21,0.00024513
437,22,1.09344e-05
437,23,1e-08
438,16,2e-08
438,17,1.18403e-05
438,18,0.000341436
438,19,0.00148188
438,20,0.00157542
438,21,0.000250625
438,22,1.15932e-05
438,23,1e-08
439,16,4e-08
439,17,1.10507e-05
439,18,0.000323449
439,19,0.00143088
439,20,0.00156178
439,21,0.000256047
439,22,1.22127e-05
439,23,1e-08
440,16,2e-08
440,17,1.03059e-05
440,18,0.000306096
440,19,0.00138024
440,20,0.0015467
440,21,0.000261286
440,22,1.28897e-05
441,16,2e-08
441,17,9.59418e-06
441,18,0.000289469
441,19,0.00133012
441,20,0.00153009
441,21,0.000266326
441,22,1.3585e-05
441,23,1e-08
442,16,2e-08
442,17,8.93438e-06
442,18,0.000273485
442,19,0.00128054
442,20,0.00151226
442,21,0.000271168
442,22,1.43088e-05
